,timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,height,battery,barometer,time,agx,agy,agz
124,1589373400836,-1,0,0,0,0,0,65,67,83,50,94,0.14,16,-33.00,-19.00,-1059.00
125,1589373400841,-1,0,0,0,0,0,65,67,83,50,94,0.18,16,-42.00,-8.00,-997.00
126,1589373400846,-1,0,0,0,0,0,65,67,83,50,94,-0.14,16,-44.00,-14.00,-1023.00
127,1589373400851,-2,0,0,0,0,0,65,67,84,50,94,-0.08,16,-51.00,-9.00,-1039.00
128,1589373400856,-2,0,0,0,0,0,65,67,83,50,94,-0.21,16,-29.00,-15.00,-1047.00
129,1589373400861,-2,0,0,0,0,0,65,67,83,50,94,-0.17,16,-39.00,-20.00,-989.00
130,1589373400866,-2,0,0,0,0,0,65,67,82,50,94,0.16,16,-35.00,-31.00,-953.00
131,1589373400870,-2,0,0,0,0,0,65,67,82,50,94,-0.30,16,-20.00,-3.00,-1001.00
132,1589373400876,-2,0,0,0,0,0,65,67,82,50,94,-0.12,16,-18.00,5.00,-991.00
133,1589373400881,-2,0,0,0,0,0,65,67,81,50,94,-0.29,17,-41.00,-7.00,-1119.00
134,1589373400886,-1,0,0,0,0,0,65,67,80,50,94,-0.18,17,-20.00,-11.00,-952.00
135,1589373400891,-2,0,0,0,0,0,65,67,80,50,94,-0.04,17,-53.00,-23.00,-1035.00
136,1589373400897,-2,0,0,0,0,0,65,67,79,50,94,0.05,17,-34.00,-8.00,-1032.00
137,1589373400901,-1,0,0,0,0,0,65,67,79,50,94,-0.33,17,-24.00,-10.00,-966.00
138,1589373400907,-1,0,0,0,0,0,65,67,78,50,94,-0.20,17,-17.00,-7.00,-1016.00
139,1589373400912,-1,0,0,0,0,0,65,67,78,50,94,-0.06,17,-20.00,-27.00,-959.00
140,1589373400917,-2,0,0,0,0,0,64,67,79,50,94,-0.24,17,-6.00,-12.00,-987.00
141,1589373400923,-2,0,0,0,0,0,64,67,79,50,94,-0.27,17,-8.00,0.00,-1022.00
142,1589373400928,-2,0,0,0,0,0,64,67,78,50,94,-0.28,17,-15.00,-9.00,-1013.00
143,1589373400933,-1,1,0,0,0,0,64,67,78,50,94,0.06,18,-36.00,-2.00,-1023.00
144,1589373400938,-2,1,0,0,0,0,64,67,79,50,94,-0.04,18,-18.00,-1.00,-956.00
145,1589373400943,-2,0,0,0,0,0,64,67,80,50,94,-0.04,18,-34.00,17.00,-1008.00
